nflverse_game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line
2022_14_PHI_NYG,2022,14,REG,2022-12-11,NYG,PHI,22,48,-7.5,44.5
2022_14_BAL_PIT,2022,14,REG,2022-12-11,PIT,BAL,14,16,1.5,37
2022_14_JAX_TEN,2022,14,REG,2022-12-11,TEN,JAX,22,36,3,42
2022_14_KC_DEN,2022,14,REG,2022-12-11,DEN,KC,28,34,-8.5,44.5
2022_14_CAR_SEA,2022,14,REG,2022-12-11,SEA,CAR,24,30,3.5,44.5
2022_14_TB_SF,2022,14,REG,2022-12-11,SF,TB,35,7,3.5,38
2022_14_MIA_LAC,2022,14,REG,2022-12-11,LAC,MIA,23,17,-3,54.5
2022_14_NE_ARI,2022,14,REG,2022-12-12,ARI,NE,13,27,-2,44
2022_15_SF_SEA,2022,15,REG,2022-12-15,SEA,SF,13,21,-3,43
2022_15_IND_MIN,2022,15,REG,2022-12-17,MIN,IND,39,36,3.5,46.5
2022_15_BAL_CLE,2022,15,REG,2022-12-17,CLE,BAL,13,3,2.5,39.5
2022_15_MIA_BUF,2022,15,REG,2022-12-17,BUF,MIA,32,29,7,44
2022_15_PIT_CAR,2022,15,REG,2022-12-18,CAR,PIT,16,24,2.5,36.5
2022_15_PHI_CHI,2022,15,REG,2022-12-18,CHI,PHI,20,25,-8.5,48
2022_15_KC_HOU,2022,15,REG,2022-12-18,HOU,KC,24,30,-14.5,48.5
2022_15_DAL_JAX,2022,15,REG,2022-12-18,JAX,DAL,40,34,-4,48.5
2022_15_ATL_NO,2022,15,REG,2022-12-18,NO,ATL,21,18,5,43.5
2022_15_DET_NYJ,2022,15,REG,2022-12-18,NYJ,DET,17,20,2,44
2022_15_ARI_DEN,2022,15,REG,2022-12-18,DEN,ARI,24,15,1.5,37.5
2022_15_NE_LV,2022,15,REG,2022-12-18,LV,NE,30,24,1,45
2022_15_TEN_LAC,2022,15,REG,2022-12-18,LAC,TEN,17,14,3,46.5
2022_15_CIN_TB,2022,15,REG,2022-12-18,TB,CIN,23,34,-3.5,47
2022_15_NYG_WAS,2022,15,REG,2022-12-18,WAS,NYG,12,20,4.5,40.5
2022_15_LA_GB,2022,15,REG,2022-12-19,GB,LA,24,12,8,39.5
2022_16_JAX_NYJ,2022,16,REG,2022-12-22,NYJ,JAX,3,19,2.5,36.5
2022_16_ATL_BAL,2022,16,REG,2022-12-24,BAL,ATL,17,9,6.5,35
2022_16_DET_CAR,2022,16,REG,2022-12-24,CAR,DET,37,23,-2.5,43.5
2022_16_BUF_CHI,2022,16,REG,2022-12-24,CHI,BUF,13,35,-8,40
2022_16_NO_CLE,2022,16,REG,2022-12-24,CLE,NO,10,17,3,32
2022_16_SEA_KC,2022,16,REG,2022-12-24,KC,SEA,24,10,10.5,50.5
2022_16_NYG_MIN,2022,16,REG,2022-12-24,MIN,NYG,27,24,4.5,48
2022_16_CIN_NE,2022,16,REG,2022-12-24,NE,CIN,18,22,-3,42
2022_16_HOU_TEN,2022,16,REG,2022-12-24,TEN,HOU,14,19,3,34
2022_16_WAS_SF,2022,16,REG,2022-12-24,SF,WAS,37,20,6.5,37.5
2022_16_PHI_DAL,2022,16,REG,2022-12-24,DAL,PHI,40,34,4,48
2022_16_LV_PIT,2022,16,REG,2022-12-24,PIT,LV,13,10,2.5,38.5
2022_16_GB_MIA,2022,16,REG,2022-12-25,MIA,GB,20,26,3.5,49
2022_16_DEN_LA,2022,16,REG,2022-12-25,LA,DEN,51,14,-3,36.5
2022_16_TB_ARI,2022,16,REG,2022-12-25,ARI,TB,16,19,-7.5,41.5
2022_16_LAC_IND,2022,16,REG,2022-12-26,IND,LAC,3,20,-3.5,44.5
2022_17_DAL_TEN,2022,17,REG,2022-12-29,TEN,DAL,13,27,-14,41
2022_17_ARI_ATL,2022,17,REG,2023-01-01,ATL,ARI,20,19,7,41
2022_17_CHI_DET,2022,17,REG,2023-01-01,DET,CHI,41,10,4.5,52.5
2022_17_JAX_HOU,2022,17,REG,2023-01-01,HOU,JAX,3,31,-3.5,43
2022_17_DEN_KC,2022,17,REG,2023-01-01,KC,DEN,27,24,13.5,46
2022_17_MIA_NE,2022,17,REG,2023-01-01,NE,MIA,23,21,3,41.5
2022_17_IND_NYG,2022,17,REG,2023-01-01,NYG,IND,38,10,5.5,38.5
2022_17_NO_PHI,2022,17,REG,2023-01-01,PHI,NO,10,20,5.5,41.5
2022_17_CAR_TB,2022,17,REG,2023-01-01,TB,CAR,30,24,3.5,40.5
2022_17_CLE_WAS,2022,17,REG,2023-01-01,WAS,CLE,10,24,1,41.5
2022_17_SF_LV,2022,17,REG,2023-01-01,LV,SF,34,37,-10,41.5
2022_17_NYJ_SEA,2022,17,REG,2023-01-01,SEA,NYJ,23,6,-1,43
2022_17_MIN_GB,2022,17,REG,2023-01-01,GB,MIN,41,17,3,47.5
2022_17_LA_LAC,2022,17,REG,2023-01-01,LAC,LA,31,10,6.5,41.5
2022_17_PIT_BAL,2022,17,REG,2023-01-01,BAL,PIT,13,16,1,35.5
2022_18_KC_LV,2022,18,REG,2023-01-07,LV,KC,13,31,-9,51.5
2022_18_TEN_JAX,2022,18,REG,2023-01-07,JAX,TEN,20,16,6,39.5
2022_18_TB_ATL,2022,18,REG,2023-01-08,ATL,TB,30,17,6,40.5
2022_18_NE_BUF,2022,18,REG,2023-01-08,BUF,NE,35,23,8,44
2022_18_MIN_CHI,2022,18,REG,2023-01-08,CHI,MIN,13,29,-6.5,42.5
2022_18_BAL_CIN,2022,18,REG,2023-01-08,CIN,BAL,27,16,11,39
2022_18_HOU_IND,2022,18,REG,2023-01-08,IND,HOU,31,32,3,38
2022_18_NYJ_MIA,2022,18,REG,2023-01-08,MIA,NYJ,11,6,3.5,37.5
2022_18_CAR_NO,2022,18,REG,2023-01-08,NO,CAR,7,10,3.5,41.5
2022_18_CLE_PIT,2022,18,REG,2023-01-08,PIT,CLE,28,14,2.5,40
2022_18_LAC_DEN,2022,18,REG,2023-01-08,DEN,LAC,31,28,6,38.5
2022_18_NYG_PHI,2022,18,REG,2023-01-08,PHI,NYG,22,16,16.5,42.5
2022_18_LA_SEA,2022,18,REG,2023-01-08,SEA,LA,19,16,5.5,41.5
2022_18_ARI_SF,2022,18,REG,2023-01-08,SF,ARI,38,13,14,40
2022_18_DAL_WAS,2022,18,REG,2023-01-08,WAS,DAL,26,6,-7.5,40.5
2022_18_DET_GB,2022,18,REG,2023-01-08,GB,DET,16,20,5.5,49
2022_19_SEA_SF,2022,19,WC,2023-01-14,SF,SEA,41,23,10,42
2022_19_LAC_JAX,2022,19,WC,2023-01-14,JAX,LAC,31,30,-2,46.5
2022_19_MIA_BUF,2022,19,WC,2023-01-15,BUF,MIA,34,31,14,44
2022_19_NYG_MIN,2022,19,WC,2023-01-15,MIN,NYG,24,31,2.5,48
2022_19_BAL_CIN,2022,19,WC,2023-01-15,CIN,BAL,24,17,7.5,40
2022_19_DAL_TB,2022,19,WC,2023-01-16,TB,DAL,14,31,-2.5,45.5
2022_20_JAX_KC,2022,20,DIV,2023-01-21,KC,JAX,27,20,10,52.5
2022_20_NYG_PHI,2022,20,DIV,2023-01-21,PHI,NYG,38,7,8,48
2022_20_CIN_BUF,2022,20,DIV,2023-01-22,BUF,CIN,10,27,6,48.5
2022_20_DAL_SF,2022,20,DIV,2023-01-22,SF,DAL,19,12,3.5,46.5
2022_21_SF_PHI,2022,21,CON,2023-01-29,PHI,SF,31,7,2.5,45
2022_21_CIN_KC,2022,21,CON,2023-01-29,KC,CIN,23,20,2,48.5
2022_22_KC_PHI,2022,22,SB,2023-02-12,PHI,KC,35,38,1,51
2023_01_DET_KC,2023,1,REG,2023-09-07,KC,DET,20,21,4,53
2023_01_CAR_ATL,2023,1,REG,2023-09-10,ATL,CAR,24,10,3.5,40.5
2023_01_HOU_BAL,2023,1,REG,2023-09-10,BAL,HOU,25,9,9.5,43.5
2023_01_CIN_CLE,2023,1,REG,2023-09-10,CLE,CIN,24,3,-1,46.5
2023_01_JAX_IND,2023,1,REG,2023-09-10,IND,JAX,21,31,-4,45.5
2023_01_TB_MIN,2023,1,REG,2023-09-10,MIN,TB,17,20,4,45
2023_01_TEN_NO,2023,1,REG,2023-09-10,NO,TEN,16,15,3,41
2023_01_SF_PIT,2023,1,REG,2023-09-10,PIT,SF,7,30,-1.5,41.5
2023_01_ARI_WAS,2023,1,REG,2023-09-10,WAS,ARI,20,16,7,38
2023_01_GB_CHI,2023,1,REG,2023-09-10,CHI,GB,20,38,1,41
2023_01_LV_DEN,2023,1,REG,2023-09-10,DEN,LV,16,17,3,43
2023_01_MIA_LAC,2023,1,REG,2023-09-10,LAC,MIA,34,36,3,50.5
2023_01_PHI_NE,2023,1,REG,2023-09-10,NE,PHI,20,25,-3.5,44.5
2023_01_LA_SEA,2023,1,REG,2023-09-10,SEA,LA,13,30,4.5,45
2023_01_DAL_NYG,2023,1,REG,2023-09-10,NYG,DAL,0,40,-3.5,44.5
2023_01_BUF_NYJ,2023,1,REG,2023-09-11,NYJ,BUF,22,16,-2.5,44.5
2023_02_MIN_PHI,2023,2,REG,2023-09-14,PHI,MIN,34,28,6,49
2023_02_GB_ATL,2023,2,REG,2023-09-17,ATL,GB,25,24,3,40.5
2023_02_LV_BUF,2023,2,REG,2023-09-17,BUF,LV,38,10,7.5,47
2023_02_BAL_CIN,2023,2,REG,2023-09-17,CIN,BAL,24,27,3.5,45.5
2023_02_SEA_DET,2023,2,REG,2023-09-17,DET,SEA,31,37,4.5,47.5
2023_02_IND_HOU,2023,2,REG,2023-09-17,HOU,IND,20,31,-1,40
2023_02_KC_JAX,2023,2,REG,2023-09-17,JAX,KC,9,17,-3.5,50.5
2023_02_CHI_TB,2023,2,REG,2023-09-17,TB,CHI,27,17,2.5,41
2023_02_LAC_TEN,2023,2,REG,2023-09-17,TEN,LAC,27,24,-2.5,45.5
2023_02_NYG_ARI,2023,2,REG,2023-09-17,ARI,NYG,28,31,-5,40
2023_02_SF_LA,2023,2,REG,2023-09-17,LA,SF,23,30,-7.5,45
2023_02_NYJ_DAL,2023,2,REG,2023-09-17,DAL,NYJ,30,10,8.5,38.5
2023_02_WAS_DEN,2023,2,REG,2023-09-17,DEN,WAS,33,35,4,38.5
2023_02_MIA_NE,2023,2,REG,2023-09-17,NE,MIA,17,24,-2,46.5
2023_02_NO_CAR,2023,2,REG,2023-09-18,CAR,NO,17,20,-3,39.5
2023_02_CLE_PIT,2023,2,REG,2023-09-18,PIT,CLE,26,22,-2.5,39
2023_03_NYG_SF,2023,3,REG,2023-09-21,SF,NYG,30,12,10.5,43.5
2023_03_IND_BAL,2023,3,REG,2023-09-24,BAL,IND,19,22,7.5,43.5
2023_03_TEN_CLE,2023,3,REG,2023-09-24,CLE,TEN,27,3,3.5,38
2023_03_ATL_DET,2023,3,REG,2023-09-24,DET,ATL,20,6,3,47.5
2023_03_NO_GB,2023,3,REG,2023-09-24,GB,NO,18,17,-1.5,41.5
2023_03_HOU_JAX,2023,3,REG,2023-09-24,JAX,HOU,17,37,7.5,43.5
2023_03_DEN_MIA,2023,3,REG,2023-09-24,MIA,DEN,70,20,6,47.5
2023_03_LAC_MIN,2023,3,REG,2023-09-24,MIN,LAC,24,28,1,54
2023_03_NE_NYJ,2023,3,REG,2023-09-24,NYJ,NE,10,15,-2.5,35.5
2023_03_BUF_WAS,2023,3,REG,2023-09-24,WAS,BUF,3,37,-5.5,44
2023_03_CAR_SEA,2023,3,REG,2023-09-24,SEA,CAR,37,27,5,42.5
2023_03_DAL_ARI,2023,3,REG,2023-09-24,ARI,DAL,28,16,-11.5,43.5
2023_03_CHI_KC,2023,3,REG,2023-09-24,KC,CHI,41,10,13,48
2023_03_PIT_LV,2023,3,REG,2023-09-24,LV,PIT,18,23,3,43.5
2023_03_PHI_TB,2023,3,REG,2023-09-25,TB,PHI,11,25,-6,44
2023_03_LA_CIN,2023,3,REG,2023-09-25,CIN,LA,19,16,3,45.5
2023_04_DET_GB,2023,4,REG,2023-09-28,GB,DET,20,34,-2.5,45
2023_04_ATL_JAX,2023,4,REG,2023-10-01,JAX,ATL,23,7,3.5,42.5
2023_04_MIA_BUF,2023,4,REG,2023-10-01,BUF,MIA,48,20,2.5,53
2023_04_MIN_CAR,2023,4,REG,2023-10-01,CAR,MIN,13,21,-4.5,46.5
2023_04_DEN_CHI,2023,4,REG,2023-10-01,CHI,DEN,28,31,-3,47
2023_04_BAL_CLE,2023,4,REG,2023-10-01,CLE,BAL,3,28,-2,38.5
2023_04_PIT_HOU,2023,4,REG,2023-10-01,HOU,PIT,30,6,-3,41.5
2023_04_LA_IND,2023,4,REG,2023-10-01,IND,LA,23,29,-1,44.5
2023_04_TB_NO,2023,4,REG,2023-10-01,NO,TB,9,26,4,41
2023_04_WAS_PHI,2023,4,REG,2023-10-01,PHI,WAS,34,31,9.5,43
2023_04_CIN_TEN,2023,4,REG,2023-10-01,TEN,CIN,27,3,-2.5,41.5
2023_04_LV_LAC,2023,4,REG,2023-10-01,LAC,LV,24,17,7,49
2023_04_NE_DAL,2023,4,REG,2023-10-01,DAL,NE,38,3,6.5,43
2023_04_ARI_SF,2023,4,REG,2023-10-01,SF,ARI,35,16,15,44
2023_04_KC_NYJ,2023,4,REG,2023-10-01,NYJ,KC,20,23,-9.5,41.5
2023_04_SEA_NYG,2023,4,REG,2023-10-02,NYG,SEA,3,24,-2.5,46.5
2023_05_CHI_WAS,2023,5,REG,2023-10-05,WAS,CHI,20,40,6,45.5
2023_05_JAX_BUF,2023,5,REG,2023-10-08,BUF,JAX,20,25,5.5,48.5
2023_05_HOU_ATL,2023,5,REG,2023-10-08,ATL,HOU,21,19,2.5,42
2023_05_CAR_DET,2023,5,REG,2023-10-08,DET,CAR,42,24,9.5,43.5
2023_05_TEN_IND,2023,5,REG,2023-10-08,IND,TEN,23,16,-2.5,43.5
2023_05_NYG_MIA,2023,5,REG,2023-10-08,MIA,NYG,31,16,12.5,47.5
2023_05_NO_NE,2023,5,REG,2023-10-08,NE,NO,0,34,2.5,38.5
2023_05_BAL_PIT,2023,5,REG,2023-10-08,PIT,BAL,17,10,-4.5,38.5
2023_05_CIN_ARI,2023,5,REG,2023-10-08,ARI,CIN,20,34,-3,45.5
2023_05_PHI_LA,2023,5,REG,2023-10-08,LA,PHI,14,23,-3.5,50.5
2023_05_NYJ_DEN,2023,5,REG,2023-10-08,DEN,NYJ,21,31,2.5,42.5
2023_05_KC_MIN,2023,5,REG,2023-10-08,MIN,KC,20,27,-3.5,52.5
2023_05_DAL_SF,2023,5,REG,2023-10-08,SF,DAL,42,10,3.5,45
2023_05_GB_LV,2023,5,REG,2023-10-09,LV,GB,17,13,1,45
2023_06_DEN_KC,2023,6,REG,2023-10-12,KC,DEN,19,8,10.5,47.5
2023_06_BAL_TEN,2023,6,REG,2023-10-15,TEN,BAL,16,24,-5.5,42.5
2023_06_WAS_ATL,2023,6,REG,2023-10-15,ATL,WAS,16,24,1.5,42
2023_06_MIN_CHI,2023,6,REG,2023-10-15,CHI,MIN,13,19,-3,44.5
2023_06_SEA_CIN,2023,6,REG,2023-10-15,CIN,SEA,17,13,3,45.5
2023_06_SF_CLE,2023,6,REG,2023-10-15,CLE,SF,19,17,-9.5,36
2023_06_NO_HOU,2023,6,REG,2023-10-15,HOU,NO,20,13,-2,42.5
2023_06_IND_JAX,2023,6,REG,2023-10-15,JAX,IND,37,20,4,44
2023_06_CAR_MIA,2023,6,REG,2023-10-15,MIA,CAR,42,21,14,47.5
2023_06_NE_LV,2023,6,REG,2023-10-15,LV,NE,21,17,3,41.5
2023_06_ARI_LA,2023,6,REG,2023-10-15,LA,ARI,26,9,7,48
2023_06_PHI_NYJ,2023,6,REG,2023-10-15,NYJ,PHI,20,14,-6.5,43
2023_06_DET_TB,2023,6,REG,2023-10-15,TB,DET,6,20,-3,43.5
2023_06_NYG_BUF,2023,6,REG,2023-10-15,BUF,NYG,14,9,15.5,43.5
2023_06_DAL_LAC,2023,6,REG,2023-10-16,LAC,DAL,17,20,-1.5,49.5
2023_07_JAX_NO,2023,7,REG,2023-10-19,NO,JAX,24,31,2.5,41
2023_07_DET_BAL,2023,7,REG,2023-10-22,BAL,DET,38,6,3,43.5
2023_07_LV_CHI,2023,7,REG,2023-10-22,CHI,LV,30,12,-2.5,38.5
2023_07_CLE_IND,2023,7,REG,2023-10-22,IND,CLE,38,39,-3.5,40
2023_07_BUF_NE,2023,7,REG,2023-10-22,NE,BUF,29,25,-7.5,41
2023_07_WAS_NYG,2023,7,REG,2023-10-22,NYG,WAS,14,7,-3,37
2023_07_ATL_TB,2023,7,REG,2023-10-22,TB,ATL,13,16,3,37.5
2023_07_PIT_LA,2023,7,REG,2023-10-22,LA,PIT,17,24,3.5,44
2023_07_ARI_SEA,2023,7,REG,2023-10-22,SEA,ARI,20,10,9.5,43.5
2023_07_GB_DEN,2023,7,REG,2023-10-22,DEN,GB,19,17,1.5,44
2023_07_LAC_KC,2023,7,REG,2023-10-22,KC,LAC,31,17,5.5,48.5
2023_07_MIA_PHI,2023,7,REG,2023-10-22,PHI,MIA,31,17,3,52
2023_07_SF_MIN,2023,7,REG,2023-10-23,MIN,SF,22,17,-7,44.5
2023_08_TB_BUF,2023,8,REG,2023-10-26,BUF,TB,24,18,10,43
2023_08_HOU_CAR,2023,8,REG,2023-10-29,CAR,HOU,15,13,-3,43
2023_08_LA_DAL,2023,8,REG,2023-10-29,DAL,LA,43,20,6.5,44.5
2023_08_MIN_GB,2023,8,REG,2023-10-29,GB,MIN,10,24,-1,41.5
2023_08_NO_IND,2023,8,REG,2023-10-29,IND,NO,27,38,-2,43.5
2023_08_NE_MIA,2023,8,REG,2023-10-29,MIA,NE,31,17,7.5,46.5
2023_08_NYJ_NYG,2023,8,REG,2023-10-29,NYG,NYJ,10,13,-3,35
2023_08_JAX_PIT,2023,8,REG,2023-10-29,PIT,JAX,10,20,-2.5,41
2023_08_ATL_TEN,2023,8,REG,2023-10-29,TEN,ATL,28,23,-2.5,35
2023_08_PHI_WAS,2023,8,REG,2023-10-29,WAS,PHI,31,38,-7,42.5
2023_08_CLE_SEA,2023,8,REG,2023-10-29,SEA,CLE,24,20,4,39.5
2023_08_BAL_ARI,2023,8,REG,2023-10-29,ARI,BAL,24,31,-9.5,44.5
2023_08_KC_DEN,2023,8,REG,2023-10-29,DEN,KC,24,9,-7,45.5
2023_08_CIN_SF,2023,8,REG,2023-10-29,SF,CIN,17,31,4,44
2023_08_CHI_LAC,2023,8,REG,2023-10-29,LAC,CHI,30,13,9.5,46
2023_08_LV_DET,2023,8,REG,2023-10-30,DET,LV,26,14,7,46
2023_09_TEN_PIT,2023,9,REG,2023-11-02,PIT,TEN,20,16,3.5,37
2023_09_MIA_KC,2023,9,REG,2023-11-05,KC,MIA,21,14,1,51
2023_09_MIN_ATL,2023,9,REG,2023-11-05,ATL,MIN,28,31,3.5,38.5
2023_09_SEA_BAL,2023,9,REG,2023-11-05,BAL,SEA,37,3,6,44.5
2023_09_ARI_CLE,2023,9,REG,2023-11-05,CLE,ARI,27,0,13,38
2023_09_LA_GB,2023,9,REG,2023-11-05,GB,LA,20,3,3.5,38
2023_09_TB_HOU,2023,9,REG,2023-11-05,HOU,TB,39,37,2.5,39.5
2023_09_WAS_NE,2023,9,REG,2023-11-05,NE,WAS,17,20,2.5,40.5
2023_09_CHI_NO,2023,9,REG,2023-11-05,NO,CHI,24,17,9,42
2023_09_IND_CAR,2023,9,REG,2023-11-05,CAR,IND,13,27,-1.5,45
2023_09_NYG_LV,2023,9,REG,2023-11-05,LV,NYG,30,6,1,38.5
2023_09_DAL_PHI,2023,9,REG,2023-11-05,PHI,DAL,28,23,3.5,46.5
2023_09_BUF_CIN,2023,9,REG,2023-11-05,CIN,BUF,24,18,1.5,51
2023_09_LAC_NYJ,2023,9,REG,2023-11-06,NYJ,LAC,6,27,-3,41
2023_10_CAR_CHI,2023,10,REG,2023-11-09,CHI,CAR,16,13,3,38
2023_10_IND_NE,2023,10,REG,2023-11-12,NE,IND,6,10,-1,42
2023_10_CLE_BAL,2023,10,REG,2023-11-12,BAL,CLE,31,33,6,38.5
2023_10_HOU_CIN,2023,10,REG,2023-11-12,CIN,HOU,27,30,5.5,46
2023_10_SF_JAX,2023,10,REG,2023-11-12,JAX,SF,3,34,-3,44.5
2023_10_NO_MIN,2023,10,REG,2023-11-12,MIN,NO,27,19,-3,41
2023_10_GB_PIT,2023,10,REG,2023-11-12,PIT,GB,23,19,3,38.5
2023_10_TEN_TB,2023,10,REG,2023-11-12,TB,TEN,20,6,2.5,39.5
2023_10_ATL_ARI,2023,10,REG,2023-11-12,ARI,ATL,25,23,-2,43.5
2023_10_DET_LAC,2023,10,REG,2023-11-12,LAC,DET,38,41,-2.5,48.5
2023_10_NYG_DAL,2023,10,REG,2023-11-12,DAL,NYG,49,17,17.5,38.5
2023_10_WAS_SEA,2023,10,REG,2023-11-12,SEA,WAS,29,26,6,44
2023_10_NYJ_LV,2023,10,REG,2023-11-12,LV,NYJ,16,12,-1,35.5
2023_10_DEN_BUF,2023,10,REG,2023-11-13,BUF,DEN,22,24,7.5,47.5
2023_11_CIN_BAL,2023,11,REG,2023-11-16,BAL,CIN,34,20,4,46.5
2023_11_DAL_CAR,2023,11,REG,2023-11-19,CAR,DAL,10,33,-11,43
2023_11_PIT_CLE,2023,11,REG,2023-11-19,CLE,PIT,13,10,2.5,34
2023_11_CHI_DET,2023,11,REG,2023-11-19,DET,CHI,31,26,8,48
2023_11_LAC_GB,2023,11,REG,2023-11-19,GB,LAC,23,20,-3,44
2023_11_ARI_HOU,2023,11,REG,2023-11-19,HOU,ARI,21,16,5.5,48
2023_11_TEN_JAX,2023,11,REG,2023-11-19,JAX,TEN,34,14,6.5,40
2023_11_LV_MIA,2023,11,REG,2023-11-19,MIA,LV,20,13,14,44.5
2023_11_NYG_WAS,2023,11,REG,2023-11-19,WAS,NYG,19,31,7.5,39
2023_11_TB_SF,2023,11,REG,2023-11-19,SF,TB,27,14,13.5,41.5
2023_11_NYJ_BUF,2023,11,REG,2023-11-19,BUF,NYJ,32,6,8,39.5
2023_11_SEA_LA,2023,11,REG,2023-11-19,LA,SEA,17,16,2.5,45
2023_11_MIN_DEN,2023,11,REG,2023-11-19,DEN,MIN,21,20,2.5,43.5
2023_11_PHI_KC,2023,11,REG,2023-11-20,KC,PHI,17,21,2.5,46
2023_12_GB_DET,2023,12,REG,2023-11-23,DET,GB,22,29,8.5,47
2023_12_WAS_DAL,2023,12,REG,2023-11-23,DAL,WAS,45,10,13,48
2023_12_SF_SEA,2023,12,REG,2023-11-23,SEA,SF,13,31,-7,43.5
2023_12_MIA_NYJ,2023,12,REG,2023-11-24,NYJ,MIA,13,34,-9.5,40
2023_12_NO_ATL,2023,12,REG,2023-11-26,ATL,NO,24,15,-2,42
2023_12_PIT_CIN,2023,12,REG,2023-11-26,CIN,PIT,10,16,-2,36
2023_12_JAX_HOU,2023,12,REG,2023-11-26,HOU,JAX,21,24,-1,48
2023_12_TB_IND,2023,12,REG,2023-11-26,IND,TB,27,20,2.5,45
2023_12_NE_NYG,2023,12,REG,2023-11-26,NYG,NE,10,7,-4.5,36.5
2023_12_CAR_TEN,2023,12,REG,2023-11-26,TEN,CAR,17,10,3.5,36
2023_12_LA_ARI,2023,12,REG,2023-11-26,ARI,LA,14,37,-3,45
2023_12_CLE_DEN,2023,12,REG,2023-11-26,DEN,CLE,29,12,1.5,37.5
2023_12_KC_LV,2023,12,REG,2023-11-26,LV,KC,17,31,-9,42.5
2023_12_BUF_PHI,2023,12,REG,2023-11-26,PHI,BUF,37,34,2.5,49
2023_12_BAL_LAC,2023,12,REG,2023-11-26,LAC,BAL,10,20,-3,49
2023_12_CHI_MIN,2023,12,REG,2023-11-27,MIN,CHI,10,12,3,43.5
2023_13_SEA_DAL,2023,13,REG,2023-11-30,DAL,SEA,41,35,9.5,47.5
2023_13_DEN_HOU,2023,13,REG,2023-12-03,HOU,DEN,22,17,3.5,47.5
2023_13_LAC_NE,2023,13,REG,2023-12-03,NE,LAC,0,6,-4.5,38.5
2023_13_DET_NO,2023,13,REG,2023-12-03,NO,DET,28,33,-4,47.5
2023_13_ATL_NYJ,2023,13,REG,2023-12-03,NYJ,ATL,8,13,-2,33
2023_13_ARI_PIT,2023,13,REG,2023-12-03,PIT,ARI,10,24,6,41
2023_13_IND_TEN,2023,13,REG,2023-12-03,TEN,IND,28,31,-1.5,42
2023_13_MIA_WAS,2023,13,REG,2023-12-03,WAS,MIA,15,45,-8.5,50
2023_13_CAR_TB,2023,13,REG,2023-12-03,TB,CAR,21,18,4,37
2023_13_CLE_LA,2023,13,REG,2023-12-03,LA,CLE,36,19,3.5,39.5
2023_13_SF_PHI,2023,13,REG,2023-12-03,PHI,SF,19,42,-3,46.5
2023_13_KC_GB,2023,13,REG,2023-12-03,GB,KC,27,19,-5.5,43.5
2023_13_CIN_JAX,2023,13,REG,2023-12-04,JAX,CIN,31,34,10,41
2023_14_NE_PIT,2023,14,REG,2023-12-07,PIT,NE,18,21,6,30
2023_14_TB_ATL,2023,14,REG,2023-12-10,ATL,TB,25,29,1.5,41.5
2023_14_LA_BAL,2023,14,REG,2023-12-10,BAL,LA,37,31,7.5,42
2023_14_DET_CHI,2023,14,REG,2023-12-10,CHI,DET,28,13,-3,44.5
2023_14_IND_CIN,2023,14,REG,2023-12-10,CIN,IND,34,14,3,45
2023_14_JAX_CLE,2023,14,REG,2023-12-10,CLE,JAX,31,27,2.5,37.5
2023_14_CAR_NO,2023,14,REG,2023-12-10,NO,CAR,28,6,5.5,39
2023_14_HOU_NYJ,2023,14,REG,2023-12-10,NYJ,HOU,30,6,-3.5,33.5
2023_14_MIN_LV,2023,14,REG,2023-12-10,LV,MIN,0,3,-3,40.5
2023_14_SEA_SF,2023,14,REG,2023-12-10,SF,SEA,28,16,14.5,44.5
2023_14_BUF_KC,2023,14,REG,2023-12-10,KC,BUF,17,20,2,49.5
2023_14_DEN_LAC,2023,14,REG,2023-12-10,LAC,DEN,7,24,3,45
2023_14_PHI_DAL,2023,14,REG,2023-12-10,DAL,PHI,33,13,3.5,52.5
2023_14_TEN_MIA,2023,14,REG,2023-12-11,MIA,TEN,27,28,14,45
2023_14_GB_NYG,2023,14,REG,2023-12-11,NYG,GB,24,22,-6,37.5
2023_15_LAC_LV,2023,15,REG,2023-12-14,LV,LAC,63,21,3,36
2023_15_MIN_CIN,2023,15,REG,2023-12-16,CIN,MIN,27,24,3,41.5
2023_15_PIT_IND,2023,15,REG,2023-12-16,IND,PIT,30,13,1.5,41.5
2023_15_DEN_DET,2023,15,REG,2023-12-16,DET,DEN,42,17,5.5,49
2023_15_ATL_CAR,2023,15,REG,2023-12-17,CAR,ATL,9,7,-3,32
2023_15_CHI_CLE,2023,15,REG,2023-12-17,CLE,CHI,20,17,3,38
2023_15_TB_GB,2023,15,REG,2023-12-17,GB,TB,20,34,4,41.5
2023_15_NYJ_MIA,2023,15,REG,2023-12-17,MIA,NYJ,30,0,7.5,36
2023_15_KC_NE,2023,15,REG,2023-12-17,NE,KC,17,27,-10,39.5
2023_15_NYG_NO,2023,15,REG,2023-12-17,NO,NYG,24,6,6,39.5
2023_15_HOU_TEN,2023,15,REG,2023-12-17,TEN,HOU,16,19,3,38
2023_15_SF_ARI,2023,15,REG,2023-12-17,ARI,SF,29,45,-12.5,48
2023_15_WAS_LA,2023,15,REG,2023-12-17,LA,WAS,28,20,6.5,48.5
2023_15_DAL_BUF,2023,15,REG,2023-12-17,BUF,DAL,31,10,2,49.5
2023_15_BAL_JAX,2023,15,REG,2023-12-17,JAX,BAL,7,23,-4,42.5
